data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.040265921,0.040631372,0.04063751,0.041650947,0.042301312,0.043248945,0.045130285,0.048372649,0.050813461,0.052818202,0.054460163,0.056772042,0.059033224,0.054416074,0.041703638,0.033570905,0.028221582,0.025173555,0.020921849,0.017311869,0.017326574,0.018129898,0.019288983,0.022466614,0.027940898,0.039200314,0.071204657,0.246354566,0.236173393,0.225596529,0.178767123,0.146675359,0.124689826,0.100059207,0.081342435,0.068850639,0.069157836,0.070294785,0.074985354,0.087871287,0.096497026,0.108619481,0.115589354,0.13476874,0.151741294,0.16088061,0.161373391,0.146464646,0.130399348,0.115722267,0.098234843,0.082344214,0.066234701,0.056697378,0.056140351,0.052816901,0.056195965,0.06020558,0.065868263,0.070133964,0.070480929,0.07639485,0.084594835,0.08612874,0.082713755,0.072097378,0.068246445,0.062558357,0.053636364,0.037668161,0.033898305,0.027555556,0.027506655,0.028218695,0.025732032,0.028880866,0.027978339,0.031135531,0.03271028,0.033366045,0.038657172,0.038751346,0.037527594,0.038812785,0.03427896,0.027811366,0.028430161,0.025925926,0.02247191,0.021276596,0.018987342,0.017699115,0.017766497,0.01660281,0.016795866,0.01589404,0.019047619,0.022630835,0.019374069,0.021505376,0.015974441,0.018242123,0.018644068,0.020979021,0.017857143,0.016853933,0.015444015,0.01734104,0.015686275,0.016064257,0.018218623,0.018518519,0.019027484,0.019438445,0.015452539,0.018181818,0.009302326,0.014218009,0.017114914,0.019900498,0.018372703,0.02173913,0.02266289,0.008928571,0.006289308,0.013071895,0.013888889,0.014285714,0.010638298,0.014760148,0.018518519,0.019305019,0.015810277,0.020325203,0.016194332,0.012658228,0.00877193,0.008888889,0.009090909,0.009433962,0.010152284,0.005154639,0.005235602,0.005494505,0.005649718,0.005847953,0.011904762,0.01242236,0.012578616,0.012738854,0.013245033,0.013888889,0.014492754,0.014814815,0.015267176,0.016,0.017391304,0.008928571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024157232,0.024526714,0.024690839,0.025960933,0.026368828,0.027796411,0.029911312,0.031569716,0.03354586,0.035743973,0.039144288,0.043367347,0.051003379,0.058309272,0.053116316,0.042679079,0.035419126,0.030093946,0.01626457,0.010072107,0.00974805,0.010635774,0.011947739,0.015679443,0.033192632,0.256819694,0.349246231,0.361513688,0.352941176,0.320781032,0.275142315,0.183219178,0.131190727,0.097633136,0.082940622,0.074965925,0.07642427,0.083665339,0.097300337,0.111949686,0.135642136,0.155970755,0.179775281,0.207850134,0.233543733,0.23015165,0.243103448,0.226200163,0.192901235,0.152,0.115595075,0.088122605,0.0649594,0.057387057,0.054711246,0.056426332,0.056862745,0.061026352,0.070623591,0.077544426,0.090666667,0.105714286,0.11010101,0.118697479,0.12723449,0.122554068,0.090367428,0.069856459,0.050136737,0.037234043,0.030560272,0.022518766,0.018196857,0.018976898,0.017706577,0.019366197,0.019662921,0.020979021,0.023554604,0.024165708,0.031328321,0.041891892,0.043661972,0.045123726,0.043348281,0.044342508,0.043939394,0.033823529,0.024390244,0.021156559,0.014204545,0.012569832,0.009831461,0.010204082,0.013782542,0.017799353,0.014035088,0.018796992,0.022587269,0.032036613,0.030660377,0.028061224,0.021276596,0.027777778,0.016853933,0.002840909,0.005780347,0.008823529,0.005952381,0.002994012,0.00297619,0.00304878,0.003115265,0.003144654,0.003184713,0.003412969,0.003690037,0.003952569,0.004273504,0.004587156,0.004878049,0.010582011,0.016216216,0.016304348,0.005494505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.129168425,0.129744166,0.133519944,0.135335196,0.135697334,0.139024051,0.141926542,0.145931034,0.149006169,0.155486149,0.164460489,0.177230047,0.194702486,0.202268887,0.176690412,0.140958056,0.120004541,0.100861688,0.056986478,0.01683568,0.013898725,0.016728428,0.029355567,0.091711623,0.141263941,0.166666667,0.188490409,0.184826473,0.182608696,0.177091183,0.156960227,0.131439894,0.087523277,0.059468822,0.05420354,0.053121577,0.054038997,0.061323619,0.072036673,0.085507246,0.0954323,0.113595707,0.133200795,0.157437568,0.187279152,0.194244604,0.190812721,0.185730464,0.14628821,0.110647182,0.091089109,0.078244275,0.072356215,0.060661765,0.058878505,0.059273423,0.058415842,0.065625,0.070874862,0.08891455,0.101083032,0.107554417,0.11483871,0.126137841,0.134889754,0.122919334,0.09729064,0.072360617,0.058890147,0.053551913,0.041928721,0.032091097,0.034274194,0.028659161,0.03043022,0.031728665,0.033256881,0.036144578,0.042929293,0.047361299,0.05106383,0.057692308,0.06259542,0.066358025,0.060747664,0.047095761,0.040310078,0.033674963,0.02173913,0.017094017,0.019662921,0.018387553,0.018624642,0.018759019,0.01826484,0.017322835,0.015923567,0.021775544,0.028268551,0.031192661,0.040697674,0.036885246,0.033826638,0.02360515,0.019607843,0.01793722,0.011441648,0.011363636,0.009029345,0.008888889,0.013215859,0.013100437,0.010989011,0.011363636,0.012048193,0.015384615,0.016260163,0.011331445,0.012121212,0.012658228,0.01369863,0.017985612,0.015267176,0.015625,0.016326531,0.012145749,0.012295082,0.012605042,0.016806723,0.017167382,0.017316017,0.017621145,0.01793722,0.018604651,0.019512195,0.030456853,0.032258065,0.033519553,0.035502959,0.024539877,0.025641026,0.027210884,0.020689655,0.02173913,0.023255814,0.024193548,0.025,0.025641026,0.026086957,0.026548673,0.027027027,0.055555556,0.058823529,0.051020408,0.030927835,0.021276596,0.022222222,0.011764706,0.0125,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03030303,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.035907015,0.036384368,0.036587894,0.037780768,0.039343247,0.040725848,0.04092545,0.043669462,0.043416515,0.041837654,0.041757588,0.041703377,0.038776888,0.032469382,0.026217578,0.02146674,0.018178513,0.016005064,0.014743126,0.014351005,0.013859176,0.014693254,0.016216216,0.019622018,0.021943219,0.02758133,0.045835272,0.186147186,0.185216653,0.167360533,0.149350649,0.131451613,0.113385827,0.110850898,0.100154083,0.095129376,0.092214664,0.091116173,0.091891892,0.094562648,0.100902379,0.110460251,0.118117229,0.124067164,0.137963844,0.148467433,0.152131783,0.150383142,0.142040038,0.131379962,0.116087751,0.089380531,0.076724138,0.071307301,0.070219966,0.069707401,0.071986123,0.071115013,0.069580731,0.075113122,0.081460674,0.085959885,0.091625616,0.094472362,0.10164271,0.110195675,0.100917431,0.086956522,0.071287129,0.063850688,0.056676273,0.04588015,0.038321168,0.029810298,0.023297491,0.02166065,0.021978022,0.023041475,0.022770398,0.024485798,0.025406504,0.026511135,0.036105033,0.043329532,0.052447552,0.04028436,0.031137725,0.028950543,0.021791768,0.016686532,0.011820331,0.011641444,0.01039261,0.011627907,0.010600707,0.012033694,0.013463892,0.01653944,0.018592297,0.01504788,0.016689847,0.017216643,0.018154312,0.016155089,0.015202703,0.010695187,0.011029412,0.013133208,0.017241379,0.015748031,0.011976048,0.008097166,0.008064516,0.008179959,0.010204082,0.01048218,0.010822511,0.011312217,0.00952381,0.00990099,0.012919897,0.013513514,0.014367816,0.012195122,0.00952381,0.003367003,0.003546099,0.007272727,0.00754717,0.007936508,0.008230453,0.008474576,0.00862069,0.004484305,0.009090909,0.004694836,0,0,0.004950495,0.004950495,0,0,0.005376344,0.005586592,0.005747126,0.00591716,0.006060606,0.006134969,0.006289308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015151515,0.015873016,0.015873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010552268,0.010584793,0.010455367,0.0107488,0.010946746,0.011533154,0.012218755,0.012704353,0.013090551,0.013704469,0.015729235,0.01722282,0.019416845,0.021400528,0.019416547,0.015026462,0.011415525,0.008458559,0.007785574,0.005278826,0.004761033,0.004948811,0.005036248,0.005707879,0.006608645,0.007805549,0.012370487,0.239420935,0.248648649,0.25282631,0.238636364,0.182675815,0.132520944,0.091922006,0.069827034,0.06004902,0.059076923,0.060606061,0.067391304,0.078398666,0.091370558,0.118004866,0.160789845,0.191455696,0.217081851,0.224381625,0.234188034,0.21009772,0.170245399,0.111428571,0.057894737,0.05216285,0.039285714,0.037383178,0.041469194,0.04391468,0.044897959,0.050073638,0.055462185,0.071167883,0.081632653,0.095132743,0.112385321,0.129107981,0.122352941,0.11738149,0.103752759,0.076271186,0.056910569,0.054054054,0.049618321,0.039033457,0.036563071,0.040816327,0.036259542,0.041067762,0.044843049,0.054761905,0.06281407,0.074175824,0.078488372,0.080246914,0.09118541,0.09439528,0.081871345,0.06,0.058171745,0.051771117,0.052083333,0.048469388,0.043256997,0.044973545,0.043243243,0.04494382,0.052023121,0.062874251,0.07165109,0.074829932,0.073170732,0.075268817,0.075,0.053571429,0.046263345,0.045296167,0.042253521,0.037671233,0.037542662,0.037800687,0.041958042,0.024475524,0.025270758,0.029850746,0.038314176,0.042471042,0.046025105,0.043478261,0.0456621,0.047169811,0.049751244,0.045454545,0.056410256,0.041025641,0.029411765,0.025,0.025906736,0.026455026,0.026737968,0.021621622,0.016666667,0.017142857,0.023255814,0.024096386,0.025641026,0.027027027,0.028776978,0.022727273,0.023255814,0.024,0.016260163,0.024390244,0.024793388,0.024590164,0.015748031,0.008,0.007936508,0.008130081,0.008403361,0.017241379,0.008849558,0.009615385,0.010204082,0.010869565,0.010989011,0.011764706,0.012195122,0.012658228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0.029411765,0.032258065,0.035714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33090379,0.319484241,0.333800842,0.3370319,0.342629482,0.338582677,0.34248366,0.342928661,0.346964064,0.333333333,0.328605201,0.308656036,0.282107574,0.257591623,0.229850746,0.219298246,0.200956938,0.195856874,0.210982659,0.218181818,0.227176221,0.254237288,0.281795511,0.311081442,0.338440111,0.344192635,0.354375897,0.348441926,0.349162011,0.347941567,0.348984772,0.304242424,0.288075561,0.253932584,0.238709677,0.236730361,0.238974359,0.22851365,0.231,0.243,0.247484909,0.240832507,0.24079602,0.225680934,0.217142857,0.180358829,0.137681159,0.106086957,0.087179487,0.059216013,0.056818182,0.057003257,0.051681706,0.048535565,0.043591979,0.049909256,0.047434656,0.052307692,0.054143646,0.053507729,0.06125,0.063553826,0.061333333,0.062240664,0.06779661,0.06169297,0.063583815,0.065789474,0.065693431,0.066957787,0.074127907,0.078488372,0.07256894,0.074127907,0.074452555,0.069970845,0.065502183,0.071117562,0.063235294,0.062407132,0.068862275,0.066666667,0.071212121,0.074581431,0.073170732,0.070444104,0.074074074,0.076086957,0.062695925,0.056603774,0.057052298,0.049520767,0.048543689,0.045901639,0.044045677,0.049180328,0.052718287,0.052373159,0.051155116,0.054545455,0.05033557,0.05210084,0.055276382,0.055555556,0.062184874,0.057432432,0.062605753,0.063032368,0.061538462,0.062605753,0.062818336,0.06462585,0.057921635,0.049235993,0.044067797,0.041237113,0.041666667,0.045296167,0.045375218,0.043554007,0.040350877,0.042328042,0.044247788,0.046263345,0.043243243,0.0433213,0.041742287,0.040219378,0.042592593,0.042671614,0.042750929,0.043314501,0.041666667,0.042145594,0.042226488,0.040697674,0.04288499,0.043307087,0.041501976,0.043564356,0.045725646,0.046,0.048192771,0.052419355,0.054325956,0.048192771,0.048289738,0.047131148,0.047034765,0.047227926,0.04312115,0.043298969,0.045360825,0.051334702,0.045360825,0.041666667,0.041841004,0.041928721,0.035564854,0.037815126,0.035864979,0.04,0.039915966,0.037974684,0.035789474,0.044025157,0.044303797,0.048421053,0.050526316,0.050526316,0.050739958,0.053304904,0.053418803,0.051835853,0.052287582,0.041666667,0.037037037,0.039045553,0.034632035,0.026086957,0.025974026,0.028199566,0.02832244,0.034707158,0.036796537,0.039215686,0.03930131,0.039735099,0.032967033,0.035242291,0.037444934,0.044345898,0.035555556,0.040178571,0.035955056,0.035955056,0.031390135,0.027027027,0.02027027,0.029082774,0.027027027,0.026966292,0.029411765,0.031746032,0.034168565,0.034246575,0.034324943,0.036613272,0.036781609,0.034562212,0.032183908,0.030588235,0.030952381,0.031026253,0.031476998,0.02919708,0.02970297,0.030075188,0.027638191,0.028132992,0.028277635,0.028795812,0.029255319,0.034574468,0.032520325,0.035616438,0.03601108,0.036414566,0.03988604,0.040462428,0.040697674,0.041055718,0.041297935,0.038575668,0.039393939,0.039634146,0.04,0.040372671,0.037735849,0.041009464,0.041269841,0.041401274,0.041666667,0.041800643,0.041935484,0.035947712,0.035830619,0.0330033,0.030100334,0.03030303,0.033783784,0.04040404,0.047297297,0.046979866,0.046979866
0.035951045,0.036479592,0.037471323,0.039175782,0.038667006,0.041064639,0.042542416,0.043434343,0.044036236,0.046523262,0.049370526,0.045918367,0.04386174,0.038327526,0.028854824,0.018376723,0.009619496,0.007802615,0.006718455,0.005892256,0.005909667,0.006632435,0.007640658,0.007908372,0.01121423,0.019354839,0.030701754,0.058116232,0.064,0.051383399,0.05511811,0.044834308,0.034285714,0.025641026,0.024561404,0.022146508,0.019966722,0.020408163,0.020761246,0.021818182,0.022988506,0.027139875,0.034482759,0.043147208,0.047493404,0.056910569,0.065934066,0.07967033,0.069705094,0.066137566,0.062827225,0.052631579,0.044502618,0.03968254,0.033854167,0.031088083,0.036175711,0.034120735,0.035230352,0.035911602,0.044692737,0.053097345,0.052795031,0.058064516,0.062706271,0.053156146,0.052117264,0.055374593,0.051779935,0.056426332,0.049079755,0.048929664,0.04491018,0.032934132,0.026865672,0.027272727,0.025157233,0.022653722,0.022875817,0.024221453,0.032490975,0.036900369,0.034749035,0.035573123,0.037190083,0.038461538,0.04845815,0.025974026,0.017621145,0.004385965,0.004385965,0.008695652,0.008695652,0.008810573,0.013215859,0.01826484,0.019323671,0.024875622,0.025125628,0.030927835,0.02173913,0.016949153,0.023391813,0.024691358,0.025974026,0.01986755,0.027027027,0.02027027,0.013605442,0.006622517,0.006578947,0.006451613,0.006622517,0.006711409,0.007042254,0,0,0,0.007692308,0,0,0,0,0.009345794,0.00952381,0.009615385,0.010989011,0.011627907,0.011764706,0.012048193,0.012658228,0.013513514,0.013333333,0.026666667,0.027027027,0.028169014,0.028169014,0.014492754,0.015625,0.015151515,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.262299771,0.261802575,0.268424036,0.275252525,0.284131819,0.29389313,0.304557641,0.315416885,0.326248399,0.33875,0.353775854,0.376109215,0.386533134,0.382605304,0.337424404,0.263260341,0.187390543,0.128616518,0.084960816,0.070278904,0.069820103,0.081277627,0.111510112,0.164769648,0.207445008,0.218312388,0.223006351,0.211604096,0.2053483,0.198107256,0.183313397,0.152873563,0.125272926,0.099447514,0.085947462,0.078848561,0.080229943,0.085026336,0.093242535,0.097330367,0.105964275,0.119278316,0.13683818,0.165672913,0.18065783,0.195982628,0.18552556,0.164248404,0.136516854,0.116712329,0.104445635,0.089911134,0.08457968,0.083634486,0.083844581,0.084710744,0.090277778,0.094466182,0.094470046,0.098927294,0.101747815,0.100905563,0.099003322,0.106802721,0.100412655,0.097713098,0.095006935,0.094650206,0.086751849,0.089452603,0.087044534,0.091587517,0.086986301,0.096662031,0.103349964,0.105224964,0.105379514,0.110776187,0.107279693,0.106317411,0.107585139,0.104361371,0.103367267,0.086687307,0.080370943,0.077572965,0.074443592,0.073563218,0.075920245,0.077692308,0.08223429,0.078416149,0.078988942,0.082730924,0.085296507,0.086885246,0.086666667,0.090295359,0.087883959,0.081314879,0.083116883,0.076989619,0.070008643,0.068162209,0.066782307,0.065012831,0.059176672,0.060240964,0.060292851,0.05974026,0.062337662,0.064091308,0.062887511,0.059566787,0.057377049,0.057429353,0.056066176,0.052486188,0.051210428,0.049671978,0.050620821,0.047297297,0.048169557,0.04789272,0.048123195,0.049808429,0.048944338,0.051823417,0.057115198,0.057504873,0.059745348,0.058242843,0.056157635,0.054563492,0.051896208,0.052419355,0.050658561,0.051387461,0.048106448,0.044989775,0.039419087,0.040414508,0.043933054,0.045744681,0.045940171,0.039827772,0.042345277,0.043668122,0.042622951,0.045154185,0.045504994,0.042648709,0.038374718,0.039503386,0.0375,0.035267349,0.028538813,0.027522936,0.027906977,0.028103044,0.028503563,0.029585799,0.033373063,0.030193237,0.03410475,0.039360394,0.042027194,0.039702233,0.040993789,0.04125,0.038895859,0.036523929,0.032994924,0.032092426,0.027202073,0.024934383,0.024901704,0.02617801,0.025641026,0.023287671,0.022099448,0.023776224,0.023876404,0.023977433,0.026988636,0.028612303,0.028653295,0.030346821,0.030612245,0.030882353,0.030973451,0.030973451,0.026986507,0.029850746,0.027108434,0.028657617,0.029096478,0.027993779,0.029968454,0.031897927,0.035426731,0.037766831,0.0330033,0.035353535,0.036206897,0.033043478,0.030411449,0.032200358,0.028985507,0.023679417,0.025925926,0.024074074,0.024482109,0.022770398,0.020872865,0.017408124,0.015748031,0.014141414,0.014285714,0.010460251,0.01059322,0.013043478,0.020134228,0.018181818,0.018648019,0.01686747,0.017241379,0.01285347,0.010498688,0.010582011,0.01344086,0.013736264,0.011235955,0.014204545,0.00877193,0.006006006,0.012345679,0.00952381,0.012861736,0.00990099,0.006779661,0.003436426,0.003472222,0.003623188,0.003690037,0,0,0.004032258,0,0,0,0,0,0,0
